Country Name,Country Code,Year,"Net bilateral aid flows from DAC donors, United States (current US$)","Net bilateral aid flows from DAC donors, United Kingdom (current US$)","Net bilateral aid flows from DAC donors, Germany (current US$)","Net bilateral aid flows from DAC donors, European Union institutions (current US$)","Net bilateral aid flows from DAC donors, Total (current US$)",Region,Income group
Timor-Leste,TLS,2002,27450000.7629395,10579999.9237061,1340000.0333786,21170000.0762939,209499999.776483,East Asia & Pacific,Lower middle income
Timor-Leste,TLS,2003,22719999.3133545,7380000.11444092,3099999.90463257,15319999.6948242,162939998.716116,East Asia & Pacific,Lower middle income
Timor-Leste,TLS,2004,27190000.5340576,8449999.80926514,3380000.11444092,12079999.9237061,153429999.604821,East Asia & Pacific,Lower middle income
Timor-Leste,TLS,2005,19899999.6185303,1090000.0333786,4789999.96185303,9970000.26702881,170399998.523295,East Asia & Pacific,Lower middle income
Timor-Leste,TLS,2006,20639999.3896484,4210000.03814697,5380000.11444092,25590000.1525879,199840001.49928,East Asia & Pacific,Lower middle income
Timor-Leste,TLS,2007,25059999.4659424,4000000.0,6239999.77111816,39580001.8310547,267139998.607337,East Asia & Pacific,Lower middle income
Timor-Leste,TLS,2008,32740001.6784668,230000.004172325,6659999.84741211,27370000.8392334,257660008.840263,East Asia & Pacific,Lower middle income
Timor-Leste,TLS,2009,29069999.6948242,109999.999403954,5630000.11444092,10260000.2288818,193279998.427257,East Asia & Pacific,Lower middle income
Timor-Leste,TLS,2010,27139999.3896484,,9420000.07629395,14550000.1907349,272540002.094581,East Asia & Pacific,Lower middle income
Timor-Leste,TLS,2011,36150001.5258789,70000.0002980232,8020000.45776367,18250000.0,261330004.891381,East Asia & Pacific,Lower middle income
Timor-Leste,TLS,2012,20959999.0844727,209999.993443489,8229999.54223633,34840000.1525879,244720001.295209,East Asia & Pacific,Lower middle income
Timor-Leste,TLS,2013,19739999.7711182,109999.999403954,7880000.11444092,19659999.8474121,218849998.829886,East Asia & Pacific,Lower middle income
Timor-Leste,TLS,2014,27149999.6185303,70000.0002980232,7889999.8664856,22690000.5340576,206040000.161156,East Asia & Pacific,Lower middle income
Timor-Leste,TLS,2015,17760000.2288818,100000.001490116,7289999.96185303,11500000.0,160140000.412241,East Asia & Pacific,Lower middle income
Timor-Leste,TLS,2016,19860000.6103516,19999.9995529652,7630000.11444092,20280000.6866455,181220000.103116,East Asia & Pacific,Lower middle income
Timor-Leste,TLS,2017,22860000.6103516,300000.011920929,6550000.19073486,27860000.6103516,191389997.916296,East Asia & Pacific,Lower middle income
Timor-Leste,TLS,2018,22629999.1607666,419999.986886978,6429999.82833862,14859999.6566772,172719999.02837,East Asia & Pacific,Lower middle income
Timor-Leste,TLS,2019,28020000.4577637,360000.014305115,9659999.84741211,14039999.961853,195229998.210445,East Asia & Pacific,Lower middle income
Timor-Leste,TLS,2020,,,,,,East Asia & Pacific,Lower middle income
Togo,TGO,2000,1929999.94754791,430000.007152557,8680000.30517578,3089999.91416931,55050000.5409122,Sub-Saharan Africa,Low income
Togo,TGO,2001,2299999.95231628,519999.980926514,7340000.15258789,4409999.84741211,32909999.6201694,Sub-Saharan Africa,Low income
Togo,TGO,2002,6650000.09536743,479999.989271164,8050000.19073486,3650000.09536743,43050000.699237,Sub-Saharan Africa,Low income
Togo,TGO,2003,5500000.0,419999.986886978,11810000.4196167,4570000.17166138,50830001.3095141,Sub-Saharan Africa,Low income
Togo,TGO,2004,3549999.95231628,289999.99165535,9699999.80926514,5250000.0,57680000.0369548,Sub-Saharan Africa,Low income
Togo,TGO,2005,2980000.01907349,850000.023841858,8350000.38146973,8159999.84741211,66909999.9312311,Sub-Saharan Africa,Low income
Togo,TGO,2006,2039999.96185303,699999.988079071,8020000.45776367,10369999.8855591,65250000.545755,Sub-Saharan Africa,Low income
Togo,TGO,2007,7440000.05722046,280000.001192093,12079999.9237061,31069999.6948242,96259997.8297949,Sub-Saharan Africa,Low income
Togo,TGO,2008,3000000.0,9029999.73297119,8439999.5803833,39020000.4577637,215079999.61637,Sub-Saharan Africa,Low income
Togo,TGO,2009,3779999.97138977,10420000.0762939,24030000.6866455,46360000.6103516,408310003.630817,Sub-Saharan Africa,Low income
Togo,TGO,2010,3980000.01907349,-79999.9982118607,8840000.15258789,48919998.1689453,301650002.708659,Sub-Saharan Africa,Low income
Togo,TGO,2011,3640000.10490417,1919999.95708466,33729999.5422363,45770000.4577637,373209997.866303,Sub-Saharan Africa,Low income
Togo,TGO,2012,3380000.11444092,50000.0007450581,8329999.92370605,27500000.0,141989999.322221,Sub-Saharan Africa,Low income
Togo,TGO,2013,4090000.15258789,,18479999.5422363,34099998.4741211,116689998.161048,Sub-Saharan Africa,Low income
Togo,TGO,2014,3269999.98092651,,28790000.9155273,35389999.3896484,115170000.646263,Sub-Saharan Africa,Low income
Togo,TGO,2015,3039999.96185303,50000.0007450581,34209999.0844727,25209999.0844727,115279998.704791,Sub-Saharan Africa,Low income
Togo,TGO,2016,4969999.79019165,,19709999.0844727,40279998.7792969,99469997.7580458,Sub-Saharan Africa,Low income
Togo,TGO,2017,5030000.20980835,,25860000.6103516,80669998.1689453,159359998.18705,Sub-Saharan Africa,Low income
Togo,TGO,2018,3950000.04768372,,30430000.3051758,45180000.3051758,145220000.766218,Sub-Saharan Africa,Low income
Togo,TGO,2019,3970000.02861023,9999.99977648258,29059999.4659424,45490001.6784668,132590000.588447,Sub-Saharan Africa,Low income
Togo,TGO,2020,,,,,,Sub-Saharan Africa,Low income
Tonga,TON,2000,29999.9993294477,,-730000.019073486,600000.023841858,15450000.2786517,East Asia & Pacific,Upper middle income
Tonga,TON,2001,1190000.05722046,,-720000.028610229,-740000.009536743,19890000.3321469,East Asia & Pacific,Upper middle income
Tonga,TON,2002,1149999.97615814,,-1149999.97615814,50000.0007450581,16810000.0936538,East Asia & Pacific,Upper middle income
Tonga,TON,2003,980000.019073486,,-930000.007152557,2099999.90463257,18709999.7289479,East Asia & Pacific,Upper middle income
Tonga,TON,2004,1090000.0333786,,-1009999.99046326,3680000.0667572,18609999.8392165,East Asia & Pacific,Upper middle income
Tonga,TON,2005,740000.009536743,,-1039999.96185303,2769999.98092651,27559999.6857345,East Asia & Pacific,Upper middle income
Tonga,TON,2006,899999.976158142,,-519999.980926514,680000.007152557,19339999.8676032,East Asia & Pacific,Upper middle income
Tonga,TON,2007,769999.980926514,,-1710000.03814697,270000.010728836,26830000.706017,East Asia & Pacific,Upper middle income
Tonga,TON,2008,829999.983310699,500000.0,9999.99977648258,810000.002384186,24250000.147149,East Asia & Pacific,Upper middle income
Tonga,TON,2009,1210000.03814697,9999.99977648258,,759999.990463257,35360000.2005696,East Asia & Pacific,Upper middle income
Tonga,TON,2010,1169999.95708466,150000.005960464,,1620000.00476837,59200000.3494322,East Asia & Pacific,Upper middle income
Tonga,TON,2011,1210000.03814697,29999.9993294477,,8989999.77111816,75640000.9598583,East Asia & Pacific,Upper middle income
Tonga,TON,2012,1000000.0,29999.9993294477,,740000.009536743,64090000.3593415,East Asia & Pacific,Upper middle income
Tonga,TON,2013,1269999.98092651,29999.9993294477,9999.99977648258,610000.014305115,51580000.6464124,East Asia & Pacific,Upper middle income
Tonga,TON,2014,1129999.99523163,9999.99977648258,,5199999.80926514,61880001.1854619,East Asia & Pacific,Upper middle income
Tonga,TON,2015,1610000.01430511,0.0,9999.99977648258,4320000.17166138,49570000.2927333,East Asia & Pacific,Upper middle income
Tonga,TON,2016,1350000.02384186,,109999.999403954,3269999.98092651,54989999.9424816,East Asia & Pacific,Upper middle income
Tonga,TON,2017,1470000.02861023,29999.9993294477,29999.9993294477,3690000.05722046,59459999.9729544,East Asia & Pacific,Upper middle income
Tonga,TON,2018,1600000.02384186,79999.9982118607,39999.9991059303,5059999.94277954,68789999.3881583,East Asia & Pacific,Upper middle income
Tonga,TON,2019,1279999.97138977,90000.0035762787,300000.011920929,1970000.02861023,49480000.7808954,East Asia & Pacific,Upper middle income
Tonga,TON,2020,,,,,,East Asia & Pacific,Upper middle income
Trinidad and Tobago,TTO,2000,790000.021457672,419999.986886978,159999.996423721,-6610000.1335144,-2250000.09872019,Latin America & Caribbean,High income
Trinidad and Tobago,TTO,2001,1169999.95708466,310000.002384186,59999.9986588955,-10569999.6948242,-6219999.77342782,Latin America & Caribbean,High income
Trinidad and Tobago,TTO,2002,610000.014305115,200000.002980232,100000.001490116,-15029999.7329712,-9189999.67165293,Latin America & Caribbean,High income
Trinidad and Tobago,TTO,2003,200000.002980232,259999.990463257,259999.990463257,-8649999.61853027,-3539999.62471425,Latin America & Caribbean,High income
Trinidad and Tobago,TTO,2004,1789999.96185303,349999.994039536,360000.014305115,-9460000.03814697,-2200000.12777746,Latin America & Caribbean,High income
Trinidad and Tobago,TTO,2005,519999.980926514,109999.999403954,379999.995231628,-9869999.88555908,-3749999.8640269,Latin America & Caribbean,High income
Trinidad and Tobago,TTO,2006,180000.007152557,90000.0035762787,300000.011920929,7320000.17166138,11420000.1824647,Latin America & Caribbean,High income
Trinidad and Tobago,TTO,2007,270000.010728836,129999.995231628,379999.995231628,10960000.038147,17969999.9205768,Latin America & Caribbean,High income
Trinidad and Tobago,TTO,2008,319999.992847443,850000.023841858,259999.990463257,4840000.15258789,8710000.10147691,Latin America & Caribbean,High income
Trinidad and Tobago,TTO,2009,479999.989271164,439999.997615814,219999.998807907,1590000.0333786,6010000.06496907,Latin America & Caribbean,High income
Trinidad and Tobago,TTO,2010,1309999.94277954,239999.994635582,370000.004768372,560000.002384186,4079999.93301928,Latin America & Caribbean,High income
Trinidad and Tobago,TTO,2011,,,,,,Latin America & Caribbean,High income
Trinidad and Tobago,TTO,2012,,,,,,Latin America & Caribbean,High income
Trinidad and Tobago,TTO,2013,,,,,,Latin America & Caribbean,High income
Trinidad and Tobago,TTO,2014,,,,,,Latin America & Caribbean,High income
Trinidad and Tobago,TTO,2015,,,,,,Latin America & Caribbean,High income
Trinidad and Tobago,TTO,2016,,,,,,Latin America & Caribbean,High income
Trinidad and Tobago,TTO,2017,,,,,,Latin America & Caribbean,High income
Trinidad and Tobago,TTO,2018,,,,,,Latin America & Caribbean,High income
Trinidad and Tobago,TTO,2019,,,,,,Latin America & Caribbean,High income
Trinidad and Tobago,TTO,2020,,,,,,Latin America & Caribbean,High income
Tunisia,TUN,2000,-19690000.5340576,189999.997615814,1919999.95708466,70669998.1689453,232950004.095212,Middle East & North Africa,Lower middle income
Tunisia,TUN,2001,-18760000.2288818,50000.0007450581,7969999.79019165,189759994.506836,375499994.182959,Middle East & North Africa,Lower middle income
Tunisia,TUN,2002,-20760000.2288818,,-5199999.80926514,76959999.0844727,221809999.870136,Middle East & North Africa,Lower middle income
Tunisia,TUN,2003,-17200000.7629395,,11680000.3051758,94790000.9155273,302710000.708699,Middle East & North Africa,Lower middle income
Tunisia,TUN,2004,-15670000.0762939,,12260000.2288818,89870002.746582,321960007.328541,Middle East & North Africa,Lower middle income
Tunisia,TUN,2005,-15140000.3433228,21229999.5422363,29030000.6866455,96639999.3896484,364819994.494319,Middle East & North Africa,Lower middle income
Tunisia,TUN,2006,-12750000.0,16489999.7711182,39610000.6103516,149330001.831055,435410005.051643,Middle East & North Africa,Lower middle income
Tunisia,TUN,2007,-10869999.8855591,119999.997317791,27469999.3133545,130110000.610352,323780002.191663,Middle East & North Africa,Lower middle income
Tunisia,TUN,2008,-8069999.69482422,1460000.03814697,27420000.0762939,82959999.0844727,333660005.541518,Middle East & North Africa,Lower middle income
Tunisia,TUN,2009,-5260000.22888184,3819999.9332428,30799999.2370605,108089996.337891,457659990.437329,Middle East & North Africa,Lower middle income
Tunisia,TUN,2010,-3230000.01907349,2500000.0,23860000.6103516,92300003.0517578,447670004.321263,Middle East & North Africa,Lower middle income
Tunisia,TUN,2011,4760000.22888184,6000000.0,31129999.1607666,442290008.544922,934179994.925857,Middle East & North Africa,Lower middle income
Tunisia,TUN,2012,107580001.831055,11260000.2288818,42720001.2207031,559140014.648438,934540014.76802,Middle East & North Africa,Lower middle income
Tunisia,TUN,2013,16840000.1525879,7530000.20980835,67730003.3569336,439170013.427734,641480019.440874,Middle East & North Africa,Lower middle income
Tunisia,TUN,2014,18370000.8392334,3430000.0667572,53139999.3896484,452679992.675781,672669989.589602,Middle East & North Africa,Lower middle income
Tunisia,TUN,2015,20489999.7711182,9640000.34332275,88720001.2207031,322700012.207031,513180013.379082,Middle East & North Africa,Lower middle income
Tunisia,TUN,2016,30709999.0844727,13279999.7329712,125569999.694824,330839996.337891,615969997.754321,Middle East & North Africa,Lower middle income
Tunisia,TUN,2017,29399999.6185303,13359999.6566772,157440002.441406,340859985.351563,727759985.275567,Middle East & North Africa,Lower middle income
Tunisia,TUN,2018,45169998.1689453,15680000.3051758,217479995.727539,240089996.337891,668939991.89511,Middle East & North Africa,Lower middle income
Tunisia,TUN,2019,125379997.253418,21520000.4577637,264779998.779297,182410003.662109,916300001.727416,Middle East & North Africa,Lower middle income
Tunisia,TUN,2020,,,,,,Middle East & North Africa,Lower middle income
Turkey,TUR,2000,-61930000.3051758,540000.021457672,-20959999.0844727,186679992.675781,285729989.375919,Europe & Central Asia,Upper middle income
Turkey,TUR,2001,-59509998.3215332,-219999.998807907,66250000.0,142589996.337891,113059999.253601,Europe & Central Asia,Upper middle income
Turkey,TUR,2002,144529998.779297,-709999.978542328,-71040000.9155273,150779998.779297,249159997.172654,Europe & Central Asia,Upper middle income
Turkey,TUR,2003,-43389999.3896484,-1850000.02384186,-11359999.6566772,140369995.117188,159419994.89069,Europe & Central Asia,Upper middle income
Turkey,TUR,2004,-29680000.3051758,-3700000.04768372,-46180000.3051758,303049987.792969,286029985.355213,Europe & Central Asia,Upper middle income
Turkey,TUR,2005,-14500000.0,-1070000.05245209,-33560001.373291,391980010.986328,382720010.170713,Europe & Central Asia,Upper middle income
Turkey,TUR,2006,-20120000.8392334,-1419999.95708466,-52779998.7792969,383339996.337891,530939990.682528,Europe & Central Asia,Upper middle income
Turkey,TUR,2007,-11819999.6948242,1409999.9666214,-55549999.2370605,543840026.855469,785760025.506839,Europe & Central Asia,Upper middle income
Turkey,TUR,2008,-5440000.05722046,4550000.19073486,-50069999.6948242,434630004.882813,1097080006.70373,Europe & Central Asia,Upper middle income
Turkey,TUR,2009,-6539999.96185303,2230000.01907349,6699999.80926514,786950012.207031,1346370005.75289,Europe & Central Asia,Upper middle income
Turkey,TUR,2010,6289999.96185303,3750000.0,-10250000.0,295149993.896484,1030899981.89546,Europe & Central Asia,Upper middle income
Turkey,TUR,2011,11420000.0762939,5510000.22888184,58650001.5258789,2789409912.10938,3188769920.76263,Europe & Central Asia,Upper middle income
Turkey,TUR,2012,14079999.9237061,13659999.8474121,28950000.7629395,2914580078.125,3039490077.47695,Europe & Central Asia,Upper middle income
Turkey,TUR,2013,16069999.6948242,8529999.73297119,228750000.0,2493939941.40625,2753069937.76932,Europe & Central Asia,Upper middle income
Turkey,TUR,2014,73819999.6948242,13970000.2670288,343869995.117188,2698280029.29688,3392560032.35654,Europe & Central Asia,Upper middle income
Turkey,TUR,2015,48000000.0,9609999.65667725,319529998.779297,1802900024.41406,2095790025.02188,Europe & Central Asia,Upper middle income
Turkey,TUR,2016,48729999.5422363,128899993.896484,241190002.441406,2655149902.34375,3503869903.20869,Europe & Central Asia,Upper middle income
Turkey,TUR,2017,41419998.1689453,177580001.831055,516270019.53125,1606689941.40625,3062189970.27911,Europe & Central Asia,Upper middle income
Turkey,TUR,2018,58169998.1689453,96629997.253418,242839996.337891,441739990.234375,1153979984.85155,Europe & Central Asia,Upper middle income
Turkey,TUR,2019,64290000.9155273,71650001.5258789,279720001.220703,102769996.643066,584360000.783577,Europe & Central Asia,Upper middle income
Turkey,TUR,2020,,,,,,Europe & Central Asia,Upper middle income
Turkmenistan,TKM,2000,7539999.96185303,140000.000596046,720000.028610229,2549999.95231628,12410000.0020117,Europe & Central Asia,Upper middle income
Turkmenistan,TKM,2001,14119999.8855591,119999.997317791,889999.985694885,2630000.11444092,35770000.0293553,Europe & Central Asia,Upper middle income
Turkmenistan,TKM,2002,12140000.3433228,239999.994635582,810000.002384186,2339999.91416931,28390000.1645089,Europe & Central Asia,Upper middle income
Turkmenistan,TKM,2003,6510000.22888184,670000.016689301,970000.028610229,1899999.97615814,18640000.4010647,Europe & Central Asia,Upper middle income
Turkmenistan,TKM,2004,6539999.96185303,109999.999403954,1179999.94754791,289999.99165535,11679999.9084324,Europe & Central Asia,Upper middle income
Turkmenistan,TKM,2005,9609999.65667725,50000.0007450581,1159999.9666214,970000.028610229,12859999.6492267,Europe & Central Asia,Upper middle income
Turkmenistan,TKM,2006,3109999.89509583,,750000.0,1779999.97138977,7229999.88123775,Europe & Central Asia,Upper middle income
Turkmenistan,TKM,2007,140000.000596046,239999.994635582,790000.021457672,2470000.02861023,3960000.01765788,Europe & Central Asia,Upper middle income
Turkmenistan,TKM,2008,-3359999.89509583,400000.005960464,1840000.0333786,3539999.96185303,2670000.09305775,Europe & Central Asia,Upper middle income
Turkmenistan,TKM,2009,10829999.9237061,340000.003576279,1850000.02384186,3990000.00953674,17619999.8930097,Europe & Central Asia,Upper middle income
Turkmenistan,TKM,2010,9470000.26702881,59999.9986588955,1830000.04291534,5650000.09536743,18310000.3842264,Europe & Central Asia,Upper middle income
Turkmenistan,TKM,2011,10140000.3433228,150000.005960464,1590000.0333786,4309999.94277954,16470000.2707541,Europe & Central Asia,Upper middle income
Turkmenistan,TKM,2012,10699999.8092651,660000.026226044,1830000.04291534,5250000.0,18329999.8827278,Europe & Central Asia,Upper middle income
Turkmenistan,TKM,2013,7920000.07629395,800000.011920929,1460000.03814697,2980000.01907349,12200000.1948327,Europe & Central Asia,Upper middle income
Turkmenistan,TKM,2014,8819999.69482422,600000.023841858,1580000.04291534,4539999.96185303,14559999.7024983,Europe & Central Asia,Upper middle income
Turkmenistan,TKM,2015,5219999.79019165,699999.988079071,1039999.96185303,4610000.1335144,11159999.910742,Europe & Central Asia,Upper middle income
Turkmenistan,TKM,2016,4289999.96185303,109999.999403954,1259999.99046326,8060000.4196167,12710000.384599,Europe & Central Asia,Upper middle income
Turkmenistan,TKM,2017,2930000.0667572,289999.99165535,1259999.99046326,3779999.97138977,9150000.0115484,Europe & Central Asia,Upper middle income
Turkmenistan,TKM,2018,3019999.98092651,370000.004768372,1600000.02384186,6320000.17166138,12260000.2717227,Europe & Central Asia,Upper middle income
Turkmenistan,TKM,2019,4409999.84741211,779999.971389771,1580000.04291534,4059999.94277954,15569999.83266,Europe & Central Asia,Upper middle income
Turkmenistan,TKM,2020,,,,,,Europe & Central Asia,Upper middle income
Turks and Caicos Islands,TCA,2000,9999.99977648258,5550000.19073486,,500000.0,6090000.18984079,Latin America & Caribbean,High income
Turks and Caicos Islands,TCA,2001,39999.9991059303,4860000.1335144,,170000.001788139,5250000.14156103,Latin America & Caribbean,High income
Turks and Caicos Islands,TCA,2002,9999.99977648258,2480000.01907349,,-29999.9993294477,2610000.02548099,Latin America & Caribbean,High income
Turks and Caicos Islands,TCA,2003,,1110000.01430511,,629999.995231628,1820000.0077486,Latin America & Caribbean,High income
Turks and Caicos Islands,TCA,2004,,1100000.02384186,,1240000.00953674,2450000.03278255,Latin America & Caribbean,High income
Turks and Caicos Islands,TCA,2005,,1889999.98569489,,1460000.03814697,4550000.07152558,Latin America & Caribbean,High income
Turks and Caicos Islands,TCA,2006,,59999.9986588955,,-319999.992847443,-239999.994635582,Latin America & Caribbean,High income
Turks and Caicos Islands,TCA,2007,,479999.989271164,,11880000.1144409,14520000.1895428,Latin America & Caribbean,High income
Turks and Caicos Islands,TCA,2008,,,,,,Latin America & Caribbean,High income
Turks and Caicos Islands,TCA,2009,,,,,,Latin America & Caribbean,High income
Turks and Caicos Islands,TCA,2010,,,,,,Latin America & Caribbean,High income
Turks and Caicos Islands,TCA,2011,,,,,,Latin America & Caribbean,High income
Turks and Caicos Islands,TCA,2012,,,,,,Latin America & Caribbean,High income
Turks and Caicos Islands,TCA,2013,,,,,,Latin America & Caribbean,High income
Turks and Caicos Islands,TCA,2014,,,,,,Latin America & Caribbean,High income
Turks and Caicos Islands,TCA,2015,,,,,,Latin America & Caribbean,High income
Turks and Caicos Islands,TCA,2016,,,,,,Latin America & Caribbean,High income
Turks and Caicos Islands,TCA,2017,,,,,,Latin America & Caribbean,High income
Turks and Caicos Islands,TCA,2018,,,,,,Latin America & Caribbean,High income
Turks and Caicos Islands,TCA,2019,,,,,,Latin America & Caribbean,High income
Turks and Caicos Islands,TCA,2020,,,,,,Latin America & Caribbean,High income
Tuvalu,TUV,2000,,,,,3810000.05081296,East Asia & Pacific,Upper middle income
Tuvalu,TUV,2001,,,,1259999.99046326,8139999.99128283,East Asia & Pacific,Upper middle income
Tuvalu,TUV,2002,,,9999.99977648258,310000.002384186,11469999.877736,East Asia & Pacific,Upper middle income
Tuvalu,TUV,2003,,,19999.9995529652,,5889999.95216727,East Asia & Pacific,Upper middle income
Tuvalu,TUV,2004,,,19999.9995529652,2529999.97138977,7889999.9819696,East Asia & Pacific,Upper middle income
Tuvalu,TUV,2005,,,,2859999.89509583,8789999.9395013,East Asia & Pacific,Upper middle income
Tuvalu,TUV,2006,,,,1309999.94277954,14009999.6421486,East Asia & Pacific,Upper middle income
Tuvalu,TUV,2007,,,,1409999.9666214,10430000.0742078,East Asia & Pacific,Upper middle income
Tuvalu,TUV,2008,,,,319999.992847443,15059999.9763071,East Asia & Pacific,Upper middle income
Tuvalu,TUV,2009,9999.99977648258,,,409999.996423721,15179999.8935312,East Asia & Pacific,Upper middle income
Tuvalu,TUV,2010,,39999.9991059303,,239999.994635582,13229999.8030067,East Asia & Pacific,Upper middle income
Tuvalu,TUV,2011,50000.0007450581,50000.0007450581,,4670000.07629395,33140000.3507734,East Asia & Pacific,Upper middle income
Tuvalu,TUV,2012,,29999.9993294477,19999.9995529652,730000.019073486,23790000.3660471,East Asia & Pacific,Upper middle income
Tuvalu,TUV,2013,,0.0,,2440000.05722046,22649999.814108,East Asia & Pacific,Upper middle income
Tuvalu,TUV,2014,,,9999.99977648258,1519999.98092651,25769999.4053692,East Asia & Pacific,Upper middle income
Tuvalu,TUV,2015,50000.0007450581,39999.9991059303,50000.0007450581,379999.995231628,35950000.6586313,East Asia & Pacific,Upper middle income
Tuvalu,TUV,2016,,,9999.99977648258,709999.978542328,13620000.2171099,East Asia & Pacific,Upper middle income
Tuvalu,TUV,2017,,,,219999.998807907,13519999.8673052,East Asia & Pacific,Upper middle income
Tuvalu,TUV,2018,,59999.9986588955,,2329999.92370605,14549999.7083098,East Asia & Pacific,Upper middle income
Tuvalu,TUV,2019,,59999.9986588955,,1620000.00476837,21439999.6902794,East Asia & Pacific,Upper middle income
Tuvalu,TUV,2020,,,,,,East Asia & Pacific,Upper middle income
Uganda,UGA,2000,57919998.1689453,216570007.324219,18260000.2288818,36139999.3896484,614320005.502552,Sub-Saharan Africa,Low income
Uganda,UGA,2001,66480003.3569336,82220001.2207031,33209999.0844727,63270000.4577637,450070002.757013,Sub-Saharan Africa,Low income
Uganda,UGA,2002,109349998.474121,83980003.3569336,33860000.6103516,33490001.6784668,500320001.617074,Sub-Saharan Africa,Low income
Uganda,UGA,2003,174020004.272461,104650001.525879,26670000.0762939,89379997.253418,677750001.102686,Sub-Saharan Africa,Low income
Uganda,UGA,2004,207710006.713867,107639999.389648,41750000.0,112690002.441406,797970006.845891,Sub-Saharan Africa,Low income
Uganda,UGA,2005,228820007.324219,55630001.0681152,51380001.0681152,83199996.9482422,775650008.765981,Sub-Saharan Africa,Low income
Uganda,UGA,2006,246220001.220703,214410003.662109,54560001.373291,155470001.220703,1096440006.30826,Sub-Saharan Africa,Low income
Uganda,UGA,2007,301570007.324219,166130004.882813,47580001.8310547,116349998.474121,1121750005.05522,Sub-Saharan Africa,Low income
Uganda,UGA,2008,352880004.882813,65660003.6621094,37840000.1525879,258890014.648438,1267850029.18728,Sub-Saharan Africa,Low income
Uganda,UGA,2009,366880004.882813,117349998.474121,60060001.373291,128039993.286133,1144809996.38885,Sub-Saharan Africa,Low income
Uganda,UGA,2010,342679992.675781,179259994.506836,40939998.626709,128940002.441406,1129819984.25908,Sub-Saharan Africa,Low income
Uganda,UGA,2011,392029998.779297,142979995.727539,61880001.0681152,171759994.506836,1161569990.24376,Sub-Saharan Africa,Low income
Uganda,UGA,2012,380820007.324219,149220001.220703,47470001.2207031,120599998.474121,1043690009.75229,Sub-Saharan Africa,Low income
Uganda,UGA,2013,459079986.572266,88089996.3378906,42069999.6948242,67959999.0844727,1029239982.45411,Sub-Saharan Africa,Low income
Uganda,UGA,2014,470070007.324219,135300003.051758,45270000.4577637,148009994.506836,1177080009.68583,Sub-Saharan Africa,Low income
Uganda,UGA,2015,409869995.117188,188460006.713867,47740001.6784668,106220001.220703,1064690006.76274,Sub-Saharan Africa,Low income
Uganda,UGA,2016,538710021.972656,149720001.220703,39540000.9155273,70330001.8310547,1127820022.24028,Sub-Saharan Africa,Low income
Uganda,UGA,2017,639979980.46875,180660003.662109,64239997.8637695,150820007.324219,1438279989.21089,Sub-Saharan Africa,Low income
Uganda,UGA,2018,611409973.144531,143270004.272461,52630001.0681152,86779998.7792969,1319139976.08237,Sub-Saharan Africa,Low income
Uganda,UGA,2019,516500000.0,196229995.727539,66519996.6430664,144880004.882813,1299699993.40549,Sub-Saharan Africa,Low income
Uganda,UGA,2020,,,,,,Sub-Saharan Africa,Low income
Ukraine,UKR,2000,244770004.272461,13880000.1144409,38250000.0,71650001.5258789,424540005.419403,Europe & Central Asia,Lower middle income
Ukraine,UKR,2001,246960006.713867,13689999.5803833,33450000.7629395,97349998.4741211,440130005.3671,Europe & Central Asia,Lower middle income
Ukraine,UKR,2002,255470001.220703,12500000.0,44560001.373291,58509998.3215332,417260000.985116,Europe & Central Asia,Lower middle income
Ukraine,UKR,2003,104849998.474121,11689999.5803833,41479999.5422363,48619998.9318848,267229996.345937,Europe & Central Asia,Lower middle income
Ukraine,UKR,2004,102779998.779297,11090000.1525879,50840000.1525879,75419998.1689453,307629997.435957,Europe & Central Asia,Lower middle income
Ukraine,UKR,2005,99430000.3051758,10760000.2288818,53159999.8474121,102139999.389648,356229999.996721,Europe & Central Asia,Lower middle income
Ukraine,UKR,2006,130240005.493164,12000000.0,58700000.7629395,133410003.662109,425220011.368394,Europe & Central Asia,Lower middle income
Ukraine,UKR,2007,91089996.3378906,7750000.0,69110000.6103516,102680000.305176,364949996.571988,Europe & Central Asia,Lower middle income
Ukraine,UKR,2008,98919998.1689453,3210000.03814697,77139999.3896484,242289993.286133,548649990.368635,Europe & Central Asia,Lower middle income
Ukraine,UKR,2009,103010002.13623,2369999.88555908,121580001.831055,177020004.272461,591030004.996806,Europe & Central Asia,Lower middle income
Ukraine,UKR,2010,165130004.882813,839999.973773956,89110000.6103516,153020004.272461,588900009.87053,Europe & Central Asia,Lower middle income
Ukraine,UKR,2011,104269996.643066,1330000.04291534,79839996.3378906,223910003.662109,695019994.746893,Europe & Central Asia,Lower middle income
Ukraine,UKR,2012,148869995.117188,4820000.17166138,82400001.5258789,245199996.948242,673159989.258275,Europe & Central Asia,Lower middle income
Ukraine,UKR,2013,119620002.746582,3960000.03814697,68919998.1689453,368690002.441406,692720003.902912,Europe & Central Asia,Lower middle income
Ukraine,UKR,2014,158970001.220703,12359999.6566772,143330001.831055,490459991.455078,1312739998.82862,Europe & Central Asia,Lower middle income
Ukraine,UKR,2015,244440002.441406,43759998.3215332,372390014.648438,234850006.103516,1356800015.83323,Europe & Central Asia,Lower middle income
Ukraine,UKR,2016,171369995.117188,42659999.8474121,175339996.337891,443690002.441406,1412109985.48567,Europe & Central Asia,Lower middle income
